playerName,playercountry,teamid
Bragi Karl Bjarkason,Iceland,1894
Dagur Örn Fjeldsted,Iceland,1894
Einar Karl Ingvarsson,Iceland,1894
Allan Purisevic,Iceland,1894
Ahmad Faqa,Syria,1894
Ísak Óli Ólafsson,Iceland,1894
Arngrimur Bjartur Guðmundsson,Iceland,1894
Böðvar Böðvarsson,Iceland,1894
Jóhann Ægir Arnarsson,Iceland,1894
Birkir Valur Jónsson,Iceland,1894
Gretar Snaer Gunnarsson,Iceland,1894
Dagur Thór Hafthórsson,Iceland,1894
Óttar Uni Steinbjörnsson,Iceland,1894
Mathias Rosenørn,Denmark,1894
Daði Freyr Arnarsson,Iceland,1894
Aron Daði Svavarsson,Iceland,1894
Vuk Oskar Dimitrijevic,Iceland,1893
Róbert Hauksson,Iceland,1893
Magnus Thordarson,Iceland,1893
Jakob Bystrom,Sweden,1893
Kristófer Konrádsson,Iceland,1893
Simon Tibbling,Sweden,1893
Fred Saraiva,Brazil,1893
Freyr Sigurdsson,Iceland,1893
Arnar Daníel Aðalsteinsson,Iceland,1893
Tryggvi Snær Geirsson,Iceland,1893
Anton Ari Bjarkason,Iceland,1893
Kennie Knak Chopart,Denmark,1893
Thorri Stefan Thorbjornsson,Iceland,1893
Kyle McLagan,USA,1893
Israel Garcia,Spain,1893
Aron Kári Aðalsteinsson,Iceland,1893
Sigurjon Runarsson,Iceland,1893
Haraldur Einar Ásgrímsson,Iceland,1893
Orri Gunnarsson,Iceland,1893
Alex Freyr Elísson,Iceland,1893
Mar Aegisson,Iceland,1893
Hlynur Atli Magnússon,Iceland,1893
Viktor Freyr Sigurðsson,Iceland,1893
Bjarki Arnaldarson,Iceland,1893
Thorsteinn Örn Kjartansson,Iceland,1893
Markus Paul Ellertsson,,1893
Hlynur Örn Andrason,,1893
Frederico Bello Saraiva,,1893
Christopher Konradsson,,1893
Kajus Pauzuolis,,1893
Elmar Dadi Davidsson,Iceland,1893
Omar Sowe,Gambia,1895
Sverrir Páll Hjaltested,Iceland,1895
Thorlákur Baxter,Iceland,1895
Vicente Valor,Spain,1895
Elvis Bwomono,Uganda,1895
Oliver Heidarsson,Iceland,1895
Milan Tomić,Serbia,1895
Hermann Thor Ragnarsson,Iceland,1895
Bjarki Björn Gunnarsson,Iceland,1895
Alex Freyr Hilmarsson,Iceland,1895
Arnar Breki Gunnarsson,Iceland,1895
Eiður Jack Erlingsson,Iceland,1895
Víðir Þorvarðarson,Iceland,1895
Nokkvi Mar Nokkvason,Iceland,1895
Emil Gautason,Iceland,1895
Felix Örn Friðriksson,Iceland,1895
Arnor Ingi Kristinsson,Iceland,1895
Mattias Edeland,Sweden,1895
Sigurður Arnar Magnússon,Iceland,1895
Birgir Ómar Hlnysson,Iceland,1895
Jörgen Pettersen,Norway,1895
Marcel Zapytowski,Poland,1895
Hjörvar Daði Arnarsson,Iceland,1895
Peter Dan Gunnarsson,Iceland,1895
Arnor Sigmarsson,Iceland,1895
Einar Bent Bjarnason,,1895
Vladimir Tufegdžić,Serbia,221305
Petur Bjarnason,Iceland,221305
Thibang Phete,South Africa,221305
Jeppe Pedersen,Denmark,221305
Emmanuel Agyeman Duah,Ghana,221305
Diego Montiel,Sweden,221305
Ágúst Hlynsson,Iceland,221305
Johannes Selven,Sweden,221305
Arnor Gudjohnsen,Iceland,221305
Fatai Gbadamosi,Nigeria,221305
Silas Songani,Zimbabwe,221305
Gunnar Jónas Hauksson,Iceland,221305
Abdourahmane Diagne,,221305
Óskar Ingimar Ómarsson,Iceland,221305
Birkir Eydal,,221305
Anton Kralj,Sweden,221305
Gustav Kjeldsen,Denmark,221305
Eiður Aron Sigurbjörnsson,Iceland,221305
Morten Hansen,Denmark,221305
Elmar Atli Gardarsson,Iceland,221305
Friðrik Þórir Hjaltason,Iceland,221305
Gudmundur Páll Einarsson,Iceland,221305
Sergine Fall,Cameroon,221305
Guðmundur Arnar Svavarsson,Iceland,221305
Emil Leó Jónþórsson,Iceland,221305
Guy Smit,Netherlands,221305
Benjamin Schubert,Denmark,221305
Vladan Đogatović,,221305
Albert Ingi Jóhannsson,,221305
Marino Hagbardsson,,221305
Viðar Örn Kjartansson,Iceland,1904
Ásgeir Sigurgeirsson,Iceland,1904
Sigurdur Nói Jóhannsson,Iceland,1904
Jóan Edmundsson,Faroe Islands,1904
Hallgrimur Mar Steingrimsson,Iceland,1904
Birnir Snaer Ingason,Iceland,1904
Marcel Rømer,Denmark,1904
Mikael Breki Thórdarson,Iceland,1904
Rodri,Spain,1904
Bjarni Aðalsteinsson,Iceland,1904
Andri Fannar Stefansson,Iceland,1904
Jakob Snær Árnason,Iceland,1904
Valdimar Logi Sævarsson,Iceland,1904
Gabriel Lukas Freitas Meira,Iceland,1904
Ólafur Aron Pétursson,Iceland,1904
Dagur Ingi Valsson,Iceland,1904
Ingimar Torbjörnsson Stöle,Iceland,1904
Hans Viktor Guðmundsson,Iceland,1904
Ívar Örn Árnason,Iceland,1904
Gudjón Ernir Hrafnkelsson,Iceland,1904
Snorri Kristinsson,Iceland,1904
Hrannar Björn Steingrímsson,Iceland,1904
Aron Daði Stefánsson,Iceland,1904
Thorvaldur Dadi Jónsson,Iceland,1904
Markús Máni Pétursson,Iceland,1904
Máni Dalstein Ingimarsson,Iceland,1904
William Tønning,Denmark,1904
Jonathan Rasheed,Norway,1904
Steinþór Már Auðunsson,Iceland,1904
Jóhann Mikael Ingólfsson,Iceland,1904
Rodrigo Gomes Mateo,,1904
Galdur Guðmundsson,Iceland,1902
Eidur Gauti Saebjornsson,Iceland,1902
Róbert Elís Hlynsson,Iceland,1902
Sigurdur Breki Karason,Iceland,1902
Aron Sigurðarson,Iceland,1902
Alexander Rafn Pálmason,Iceland,1902
Amin Cosic,Iceland,1902
Luke Rae,England,1902
Orri Hrafn Kjartansson,Iceland,1902
Matthias Praest,Denmark,1902
Atli Sigurjónsson,Iceland,1902
Gudmundur Andri Tryggvason,Iceland,1902
Atli Hrafn Andrason,Iceland,1902
Alexander Helgi Sigurðarson,Iceland,1902
Aron Þórður Albertsson,Iceland,1902
Stefán Árni Geirsson,Iceland,1902
Kristófer Orri Pétursson,Iceland,1902
Óliver Dagur Thorlacius,Iceland,1902
Dagur Bjarkason,Iceland,1902
Matthias Præst Nielsen,,1902
Michael Akoto,Germany,1902
Finnur Tómas Pálmason,Iceland,1902
Jón Arnar Sigurðsson,Iceland,1902
Júlíus Mar Júlíusson,Iceland,1902
Gyrðir Hrafn Guðbrandsson,Iceland,1902
Gabriel Hrannar Eyjólfsson,Iceland,1902
Birgir Steinn Styrmisson,Iceland,1902
Ástbjörn Þórðarson,Iceland,1902
Skarphéðinn Gauti Ingimarsson,Iceland,1902
Hjalti Sigurðsson,Iceland,1902
Auðunn Gunnarsson,Iceland,1902
Halldór Snær Georgsson,Iceland,1902
Sigurpáll Sören Ingólfsson,Iceland,1902
Gunnar Magnús Gunnarsson,,1902
Tristan Gauti Línberg Arnórsson,Iceland,1902
Tristan Alex Tryggvason,,1902
Magnus Valur Valthorsson,,1902
Haukur Logi Tryggvason,,1902
Benjamin Stokke,Norway,1914
Arnór Gauti Ragnarsson,Iceland,1914
Luc Kassi,Côte d&apos;Ivoire,1914
Hrannar Snær Magnússon,Iceland,1914
Aron Johannsson,Iceland,1914
Elmar Kári Enesson Cogic,Iceland,1914
Oliver Sigurjonsson,Iceland,1914
Barkarson Bjartur Bjarmi,Iceland,1914
Þórður Gunnar Hafþórsson,Iceland,1914
Bjarni Páll Linnet Runólfsson,Iceland,1914
Sævar Atli Hugason,Iceland,1914
Solvi Hjartarson,,1914
Axel Óskar Andrésson,Iceland,1914
Aron Elí Sævarsson,Iceland,1914
Aron Jonsson,Iceland,1914
Sigurpáll Melberg Pálsson,Iceland,1914
Gunnar Bergmann Sigmarsson,Iceland,1914
Enes Þór Enesson Cogic,Iceland,1914
Georg Bjarnason,Iceland,1914
Rikhardur Smári Gröndal,Iceland,1914
Jakob Sævar Johansson,,1914
Jökull Andrésson,Iceland,1914
Þórður Ingason,Iceland,1914
Arnar Daði Jóhannesson,Iceland,1914
Róbert Agnar Daðason,,1914
Viktor Jonsson,Iceland,1898
Gísli Laxdal Unnarsson,Iceland,1898
Ómar Björn Stefánsson,Iceland,1898
Gabríel Snær Gunnarsson,Iceland,1898
Robert Elli Vífilsson,Iceland,1898
Jón Viktor Hauksson,Iceland,1898
Rúnar Már  Sigurjónsson,Iceland,1898
Haukur Andri Haraldsson,Iceland,1898
Birnir Breki Burknason,Iceland,1898
Marko Vardic,Slovenia,1898
Steinar Þorsteinsson,Iceland,1898
Albert Hafsteinsson,Iceland,1898
Jonas Gemmer,Denmark,1898
Jón Breki Guðmundsson,Iceland,1898
Gudfinnur Thor Leosson,Iceland,1898
Arnór Valur Ágústsson,Iceland,1898
Reynir Skorri Jónsson,,1898
Daníel Michal Grzegorzsson,,1898
Erik Tobias Sandberg,Norway,1898
Jón Gísli Eyland Gíslason,Iceland,1898
Johannes Vall,Sweden,1898
Baldvin Thór Berndsen,Iceland,1898
Ísak Máni Guðjónsson,Iceland,1898
Styrmir Jóhann Ellertsson,Iceland,1898
Hlynur Sævar Jónsson,Iceland,1898
Brynjar Óðinn Atlason,Iceland,1898
Árni Marinó Einarsson,Iceland,1898
Jon Solvi Simonarson,Iceland,1898
Logi Mar Hjaltested,Iceland,1898
Jamie MacLaren,Australia,370834
Jason Cummings,Australia,370834
Dimitri Petratos,Australia,370834
Kiyan Nassiri,India,370834
Suhail Ahmed Bhatt,India,370834
Taison Singh,India,370834
Sahal Abdul Samad,India,370834
Robinho,Brazil,370834
Liston Colaco,India,370834
Apuia,India,370834
Ashique Kuruniyan,India,370834
Manvir Singh,India,370834
Anirudh Thapa,India,370834
Greg Stewart,Scotland,370834
Deepak Tangri,India,370834
Abhishek Suryavanshi,India,370834
Glan Martins,India,370834
Subhasish Bose,India,370834
Alberto Rodríguez,Spain,370834
Ashish Rai,India,370834
Tom Aldred,Scotland,370834
Mehtab Singh,India,370834
Dippendu Biswas,India,370834
Amandeep,India,370834
Saurabh Bhanwala,India,370834
Vishal Kaith,India,370834
Dheeraj Singh,India,370834
Syed Zahid,India,370834
Iker Guarrotxena,Spain,174594
Aaren D&apos;Silva,India,174594
Jovial Dias,India,174594
Udanta Singh Kumam,India,174594
Dejan Dražić,Serbia,174594
David Timor,Spain,174594
Brison Fernandes,India,174594
Mohammad Yasir,India,174594
Borja Herrera,Spain,174594
Ayush Dev Chhetri,India,174594
Muhammed Nemil Vailiyattil,India,174594
Rowllin Borges,India,174594
Sahil Tavora,India,174594
Malsawmtluanga,India,174594
Sandesh Jhingan,India,174594
Jay Gupta,India,174594
Boris Singh,India,174594
Aakash Sangwan,India,174594
Seriton Fernandes,India,174594
Nim Dorjee Tamang,India,174594
Sanatomba Singh,India,174594
Hrithik Tiwari,India,174594
Lara Sharma,India,174594
Laxmikant Kattimani,India,174594
Bob Jackson,India,174594
Alaeddine Ajaraie,Morocco,174602
Parthib Gogoi,India,174602
Guillermo,Spain,174602
Lalrinzuala Lalbiaknia,India,174602
Fredy Chawngthansanga,India,174602
Huidrom Thoi Singh,India,174602
Lalbiakdika Vanlalvunga,India,174602
Ankith Padmanabhan,India,174602
Alfred Lalroutsang,India,174602
Jithin MS,India,174602
Jairo Samperio,Spain,174602
Andy Rodríguez,Spain,174602
Louis Nickson Macarton,India,174602
Muthu Irulandi Mayakkannan,India,174602
Danny Meitei,India,174602
Mohammed Arshaf,India,174602
Bekey Oram,India,174602
Sumit Rathi,India,174602
Redeem Tlang,India,174602
Asheer Akhtar,India,174602
Míchel Zabaco,Spain,174602
Buanthanglun Samte,India,174602
Robin Yadav,India,174602
Ngasepam Tondonba Singh,India,174602
Soraisham Dinesh Singh,India,174602
Gurmeet Singh,India,174602
Sunil Chhetri,India,118670
Ryan Williams,Australia,118670
Sivasakthi Narayanan,India,118670
Monirul Molla,India,118670
Salam Johnson Singh,India,118670
Suresh Singh Wangjam,India,118670
Vinith Venkatesh,India,118670
Rohit Danu,India,118670
Lalremtluanga Fanai,India,118670
Soham Varshneya,India,118670
Rahul Bheke,India,118670
Roshan Singh,India,118670
Nikhil Poojary,India,118670
Chinglensana Singh Konsham,India,118670
Mohammed Salah,India,118670
Salaheddine Bahi,Morocco,118670
Shivaldo Singh,India,118670
Namgyal Bhutia,India,118670
Gurpreet Singh Sandhu,India,118670
Lalthuammawia Ralte,India,118670
Sahil,India,118670
Vincy Barretto,India,267915
Seminlen Doungel,India,267915
Aniket Jadhav,India,267915
Manvir Singh,India,267915
Ritwik Das,India,267915
Daniel Lalhlimpuia,India,267915
Sreekuttan VS,India,267915
V.P. Suhair,India,267915
Mohammed Sanan K,India,267915
Jayesh Rane,India,267915
Rei Tachikawa,Japan,267915
Pronay Halder,India,267915
Mobashir Rahman,India,267915
Sheikh Sahil,India,267915
Sourav Das,India,267915
Germanpreet Singh,India,267915
Lalhriatpuia Chawngthu,India,267915
Nishu Kumar,India,267915
Stephen Eze,Nigeria,267915
Lazar Ćirković,Serbia,267915
Sarthak Golui,India,267915
Nikhil Barla,India,267915
Ashutosh Mehta,India,267915
Pratik Chowdhary,India,267915
Shubham Sarangi,India,267915
Jestin George,India,267915
Calvin Rosario Baretto,India,267915
Albino Gomes,India,267915
Vishal Yadav,India,267915
Amrit Gope,India,267915
Ayush Jena,India,267915
Lallianzuala Chhangte,India,174600
Jorge Pereyra Díaz,Argentina,174600
Vikram Partap Singh,India,174600
Jorge Ortiz,Spain,174600
Ayush Chhikara,India,174600
Brandon Fernandes,India,174600
Jon Toral,Spain,174600
P N Noufal,India,174600
Gyamar Nikum,India,174600
Lalnuntluanga Bawitlung,India,174600
Franklin Nazareth,India,174600
Zothanpuia,India,174600
Supratim Das,India,174600
Akash Mishra,India,174600
Tiri,Spain,174600
Sanjeev Stalin,India,174600
Valpuia,India,174600
Nathan Rodrigues,India,174600
Halen Nongtdu,India,174600
Rehnesh Paramba,India,174600
Phurba Tempa Lachenpa,India,174600
Rahim Ali,India,174592
Ashangbam Aphaoba Singh,India,174592
Rahul Kannoly,India,174592
Hugo Boumous,Morocco,174592
Lalthathanga Khawlhring,India,174592
Isak Vanlalruatfela,India,174592
Rohit Kumar,India,174592
Hitesh Sharma,India,174592
K Lalrinfela,India,174592
Narender Gahlot,India,174592
Moirangthem Thoiba Singh,India,174592
Saviour Gama,India,174592
Carlos Delgado,Spain,174592
Bag Tankadhar,India,174592
Amrinder Singh,India,174592
Kamaljit Singh,India,174592
Anuj Kumar,India,174592
Manas Dubey,India,174592
Lalthanmawia R,India,174598
Nihal Sudheesh,India,174598
Adrián Luna,Uruguay,174598
Noah Sadaoui,Morocco,174598
Vibin Mohanan,India,174598
Mohammed Aimen,India,174598
Danish Farooq Bhat,India,174598
Mohammed Azhar,India,174598
Korou Singh,India,174598
Dušan Lagator,Montenegro,174598
Freddy Lallawmawma,India,174598
Prabir Das,India,174598
Sukham Yoihenba Meitei,India,174598
Sagolsem Bikash Singh,India,174598
Ruivah Hormipam,India,174598
Naocha Huidrom Singh,India,174598
Sandeep Singh,India,174598
Aiban Dohling,India,174598
Muhammed Saheef,India,174598
Bikash Yumnam,India,174598
Amey Ganesh Ranawade,India,174598
Sachin Suresh,India,174598
Nora Fernandes,India,174598
Arsh Anwer Shaikh,India,174598
Mohd Arbaz,India,174598
Alsabith Sulaiman Thekkekaramel,,174598
Hamid Ahdad,Morocco,40655
Edmund Lalrindika,India,40655
David Lalhlansanga,India,40655
Th. Bipin Singh,India,40655
Tk Thonikkara Jesin,India,40655
Aman CK,India,40655
Lalramsanga,India,40655
Dey Suman,India,40655
Mohammed Rashid,Palestine,40655
Miguel Figueira,Brazil,40655
Jeakson Singh,India,40655
Naorem Mahesh Singh,India,40655
Madih Talal,France,40655
Nandhakumar Sekar,India,40655
Vishnu PV,India,40655
Saúl Crespo,Spain,40655
Souvik Chakraborty,India,40655
Sayan Banerjee,India,40655
Tanmay Das,India,40655
Martand Raina,India,40655
Anandhu Nambrath Sundran,,40655
Muhammed Roshal,,40655
Anwar Ali,India,40655
Kevin Sibille,Argentina,40655
Chungnunga Lal,India,40655
Mohammad Rakip,India,40655
Mark Zothanpuia,India,40655
Provat Lakra,India,40655
Gursimrat Gill,India,40655
Tingku Kangujam,India,40655
Monotosh Chakladar,India,40655
Chaku Mandi,India,40655
Prabhsukhan Gill,India,40655
Debjit Majumder,India,40655
Gourab Shaw,India,40655
Omang Dodum,India,230661
Ranjeet Singh Pandre P,India,230661
Manglenthang Kipgen,India,230661
Nikhil Prabhu,India,230661
Ninthoinganba Meetei,India,230661
Vinit Rai,India,230661
Ricky John Shabong,India,230661
Leon Augustine,India,230661
Muhammad Suhail,India,230661
Samuel Kynshi,India,230661
Ashish Pradhan,India,230661
Princeton Rebello,India,230661
Bijoy Varghese,India,230661
Muhammed Uvais,India,230661
Khaiminthang Lhungdim,India,230661
Likmabam Rakesh,India,230661
Pramveer Singh,India,230661
Suresh Meitei,India,230661
Tejas Krishna,India,230661
Nongmeikapam Meitei,India,230661
Nitesh Darjee,India,230661
Muheet Shabbir,India,230661
Ravi Kumar,India,230661
Daniel Chima Chukwu,Nigeria,174590
Gurkirat Singh,India,174590
Irfan Yadwad,India,174590
Farukh Choudhary,India,174590
Lalrinliana Hnamte,India,174590
Yumkhaibam Jiteshwor Singh,India,174590
Elsinho,Brazil,174590
Jitendra Singh,India,174590
Pritam Kotal,India,174590
Mandar Rao Desai,India,174590
Ankit Mukherjee,India,174590
Laldinpuia PC,India,174590
Laldinliana Renthlei,India,174590
Vignesh Dakshinamurthy,India,174590
Mohammad Nawaz,India,174590
Samik Mitra,India,174590
Prateek Kumar Singh,India,174590
Allan Paulista,Brazil,331840
Edmilson Indjai Correia,Guinea-Bissau,331840
Sourav K,India,331840
Devendra Dhaku Murgaokar,India,331840
Aron Vanlalrinchhana,India,331840
Joseph Sunny,India,331840
Abdul Rabeeh,India,331840
Andrei,Brazil,331840
Ayush Adhikari,India,331840
Ramhlunchhunga,India,331840
Lenny Rodrigues,India,331840
Lalchhanhima Sailo,India,331840
Issac Vanmalsawma,India,331840
Alex Saji,India,331840
Manoj Mohammed,India,331840
Mohammed Rafi,India,331840
Parag Srivas,India,331840
Leander D&apos;Cunha,India,331840
Laldanmawia,India,331840
Mohammed Kaif,India,331840
Soyal Joshy,India,331840
Karanjit Singh,India,331840
Arshdeep Singh,India,331840
Lalbiakhlua Jongte,India,331840
Robi Hansda,India,118660
Lalremsanga Fanai,India,118660
Rochharzela,India,118660
Israfil Dewan,India,118660
Robinson Singh Soraisam,India,118660
Thokchom Adison Singh,India,118660
Bamiya Samad,India,118660
Mohammed Kadiri,Ghana,118660
Mirjalol Kasimov,Uzbekistan,118660
Amarjit Kiyam Singh,India,118660
Makan Winkle Chote,India,118660
